fecha,ICA,municipio,modelo,tipo,RMSE,MAE,MSE,ICA_real,ICA_7
2025-02-08,51,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,6,42,51,51.0
2025-02-09,93,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,3,9,93,93.0
2025-02-10,63,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,1,1,63,63.0
2025-02-11,80,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,9,84,80,80.0
2025-02-12,34,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,0,0,34,34.0
2025-02-13,69,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,8,57,69,69.0
2025-02-14,78,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,7,43,78,78.0
2025-02-15,50,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,9,81,50,50.0
2025-02-16,69,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,6,33,69,69.0
2025-02-17,45,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,10,91,45,45.0
2025-02-18,77,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,7,56,77,77.0
2025-02-19,47,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,12,146,47,47.0
2025-02-20,83,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,8,63,83,83.0
2025-02-21,77,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,7,56,77,77.0
2025-02-22,39,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,10,104,39,39.0
2025-02-23,39,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,9,75,39,39.0
2025-02-24,42,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,8,63,42,42.0
2025-02-25,28,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,8,62,28,28.0
2025-02-26,52,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,9,76,52,52.0
2025-02-27,45,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,10,106,45,45.0
2025-02-28,39,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,8,69,39,39.0
2025-03-01,65,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,11.0,11,121,54,62.0
2025-03-02,64,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,12.0,12,144,52,61.0
2025-03-03,62,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,16.0,16,256,46,66.0
2025-03-04,55,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,11.0,11,121,44,61.0
2025-03-05,60,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,24.0,24,576,36,54.0
2025-03-06,56,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,8.0,8,64,48,61.0
2025-03-07,69,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,21.0,21,441,48,58.0
2025-03-08,63,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,2.0,2,4,61,
2025-03-09,70,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,12.0,12,144,58,
2025-03-10,61,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,8.0,8,64,53,
2025-03-11,58,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,0.0,0,0,58,
2025-03-12,56,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,6.0,6,36,50,
2025-03-13,51,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,4.0,4,16,47,
2025-03-14,63,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,0.0,0,0,63,
2025-03-15,57,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,4.0,4,16,53,
2025-03-16,49,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,0.0,0,0,49,
2025-03-17,60,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,21.0,21,441,39,
2025-03-18,57,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,8.0,8,64,49,
2025-03-19,60,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,9.0,9,81,51,
2025-03-20,53,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,14.0,14,196,67,
2025-03-21,62,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,5.0,5,25,67,
2025-03-22,56,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,7.0,7,49,63,
2025-03-23,64,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,3.0,3,9,61,
2025-03-24,63,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,0.0,0,0,63,
2025-03-25,57,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,3.0,3,9,60,
2025-03-26,57,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,0.0,0,0,57,
2025-03-27,58,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,6.0,6,36,64,
2025-03-28,68,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,1.0,1,1,67,
2025-03-29,66,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,7.0,7,49,73,
2025-03-30,64,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,predicción,9.0,9,81,73,
2025-01-01,128,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,3,11,128,128.0
2025-01-02,82,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,7,53,82,82.0
2025-01-03,78,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,11,127,78,78.0
2025-01-04,42,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,7,51,42,42.0
2025-01-05,87,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,9,78,87,87.0
2025-01-06,33,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,6,42,33,33.0
2025-01-07,32,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,2,3,32,32.0
2025-01-08,86,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,9,79,86,86.0
2025-01-09,37,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,9,78,37,37.0
2025-01-10,22,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,10,93,22,22.0
2025-01-11,33,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,6,42,33,33.0
2025-01-12,34,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,4,17,34,34.0
2025-01-13,47,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,11,128,47,47.0
2025-01-14,35,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,10,99,35,35.0
2025-01-15,89,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,1,2,89,89.0
2025-01-16,82,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,2,3,82,82.0
2025-01-17,50,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,6,33,50,50.0
2025-01-18,31,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,16,242,31,31.0
2025-01-19,77,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,9,89,77,77.0
2025-01-20,47,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,3,12,47,47.0
2025-01-21,34,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,7,51,34,34.0
2025-01-22,31,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,8,71,31,31.0
2025-01-23,81,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,11,121,81,81.0
2025-01-24,28,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,10,105,28,28.0
2025-01-25,29,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,9,89,29,29.0
2025-01-26,25,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,12,138,25,25.0
2025-01-27,78,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,14,201,78,78.0
2025-01-28,51,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,8,63,51,51.0
2025-01-29,30,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,3,8,30,30.0
2025-01-30,84,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,7,45,84,84.0
2025-01-31,82,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,3,11,82,82.0
2025-02-01,47,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,8,71,47,47.0
2025-02-02,85,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,8,66,85,85.0
2025-02-03,77,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,7,54,77,77.0
2025-02-04,35,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,1,1,35,35.0
2025-02-05,80,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,3,9,80,80.0
2025-02-06,76,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,8,70,76,76.0
2025-02-07,32,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,12,145,32,32.0
2025-02-08,51,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,6,35,51,51.0
2025-02-09,93,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,3,10,93,93.0
2025-02-10,63,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,2,4,63,63.0
2025-02-11,80,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,8,64,80,80.0
2025-02-12,34,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,0,0,34,34.0
2025-02-13,69,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,5,29,69,69.0
2025-02-14,78,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,9,78,78,78.0
2025-02-15,50,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,3,6,50,50.0
2025-02-16,69,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,8,69,69,69.0
2025-02-17,45,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,9,76,45,45.0
2025-02-18,77,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,11,117,77,77.0
2025-02-19,47,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,9,80,47,47.0
2025-02-20,83,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,3,8,83,83.0
2025-02-21,77,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,10,109,77,77.0
2025-02-22,39,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,8,67,39,39.0
2025-02-23,39,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,14,189,39,39.0
2025-02-24,42,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,10,103,42,42.0
2025-02-25,35,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,0,0,35,35.0
2025-02-26,52,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,6,39,52,52.0
2025-02-27,45,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,10,92,45,45.0
2025-02-28,39,SAN SEBASTIÁN DE LOS REYES,prophet_30,real,8.0,5,27,39,39.0
2025-03-01,53,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,3.0,3,9,56,54.0
2025-03-02,62,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,1.0,1,1,63,67.0
2025-03-03,61,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,8.0,8,64,53,54.0
2025-03-04,65,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,7.0,7,49,58,58.0
2025-03-05,62,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,10.0,10,100,52,64.0
2025-03-06,56,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,1.0,1,1,55,53.0
2025-03-07,59,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,17.0,17,289,42,56.0
2025-03-08,52,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,19.0,19,361,71,
2025-03-09,61,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,1.0,1,1,60,
2025-03-10,59,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,6.0,6,36,53,
2025-03-11,60,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,7.0,7,49,53,
2025-03-12,55,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,12.0,12,144,43,
2025-03-13,67,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,9.0,9,81,58,
2025-03-14,61,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,11.0,11,121,72,
2025-03-15,55,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,10.0,10,100,45,
2025-03-16,55,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,3.0,3,9,52,
2025-03-17,65,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,19.0,19,361,46,
2025-03-18,66,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,13.0,13,169,53,
2025-03-19,69,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,3.0,3,9,66,
2025-03-20,60,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,9.0,9,81,69,
2025-03-21,58,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,16.0,16,256,74,
2025-03-22,59,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,16.0,16,256,75,
2025-03-23,66,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,4.0,4,16,62,
2025-03-24,60,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,19.0,19,361,41,
2025-03-25,62,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,13.0,13,169,49,
2025-03-26,64,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,15.0,15,225,49,
2025-03-27,57,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,6.0,6,36,51,
2025-03-28,63,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,8.0,8,64,55,
2025-03-29,66,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,2.0,2,4,64,
2025-03-30,71,SAN SEBASTIÁN DE LOS REYES,prophet_30,predicción,12.0,12,144,59,
2025-01-01,91,TORREJÓN DE ARDOZ,prophet_30,real,9.0,7,49,91,91.0
2025-01-02,93,TORREJÓN DE ARDOZ,prophet_30,real,9.0,3,9,93,93.0
2025-01-03,76,TORREJÓN DE ARDOZ,prophet_30,real,9.0,6,32,76,76.0
2025-01-04,69,TORREJÓN DE ARDOZ,prophet_30,real,9.0,5,24,69,69.0
2025-01-05,76,TORREJÓN DE ARDOZ,prophet_30,real,9.0,12,146,76,76.0
2025-01-06,35,TORREJÓN DE ARDOZ,prophet_30,real,9.0,5,30,35,35.0
2025-01-07,26,TORREJÓN DE ARDOZ,prophet_30,real,9.0,7,53,26,26.0
2025-01-08,86,TORREJÓN DE ARDOZ,prophet_30,real,9.0,18,324,86,86.0
2025-01-09,22,TORREJÓN DE ARDOZ,prophet_30,real,9.0,6,36,22,22.0
2025-01-10,45,TORREJÓN DE ARDOZ,prophet_30,real,9.0,8,63,45,45.0
2025-01-11,32,TORREJÓN DE ARDOZ,prophet_30,real,9.0,7,52,32,32.0
2025-01-12,32,TORREJÓN DE ARDOZ,prophet_30,real,9.0,2,3,32,32.0
2025-01-13,75,TORREJÓN DE ARDOZ,prophet_30,real,9.0,5,23,75,75.0
2025-01-14,86,TORREJÓN DE ARDOZ,prophet_30,real,9.0,7,44,86,86.0
2025-01-15,90,TORREJÓN DE ARDOZ,prophet_30,real,9.0,5,21,90,90.0
2025-01-16,88,TORREJÓN DE ARDOZ,prophet_30,real,9.0,9,76,88,88.0
2025-01-17,91,TORREJÓN DE ARDOZ,prophet_30,real,9.0,5,23,91,91.0
2025-01-18,78,TORREJÓN DE ARDOZ,prophet_30,real,9.0,5,27,78,78.0
2025-01-19,64,TORREJÓN DE ARDOZ,prophet_30,real,9.0,2,4,64,64.0
2025-01-20,63,TORREJÓN DE ARDOZ,prophet_30,real,9.0,3,8,63,63.0
2025-01-21,54,TORREJÓN DE ARDOZ,prophet_30,real,9.0,10,100,54,54.0
2025-01-22,31,TORREJÓN DE ARDOZ,prophet_30,real,9.0,9,80,31,31.0
2025-01-23,57,TORREJÓN DE ARDOZ,prophet_30,real,9.0,5,24,57,57.0
2025-01-24,85,TORREJÓN DE ARDOZ,prophet_30,real,9.0,19,365,85,85.0
2025-01-25,29,TORREJÓN DE ARDOZ,prophet_30,real,9.0,6,39,29,29.0
2025-01-26,37,TORREJÓN DE ARDOZ,prophet_30,real,9.0,5,24,37,37.0
2025-01-27,31,TORREJÓN DE ARDOZ,prophet_30,real,9.0,2,5,31,31.0
2025-01-28,51,TORREJÓN DE ARDOZ,prophet_30,real,9.0,14,206,51,51.0
2025-01-29,30,TORREJÓN DE ARDOZ,prophet_30,real,9.0,3,10,30,30.0
2025-01-30,57,TORREJÓN DE ARDOZ,prophet_30,real,9.0,3,11,57,57.0
2025-01-31,77,TORREJÓN DE ARDOZ,prophet_30,real,9.0,12,143,77,77.0
2025-02-01,50,TORREJÓN DE ARDOZ,prophet_30,real,9.0,6,40,50,50.0
2025-02-02,37,TORREJÓN DE ARDOZ,prophet_30,real,9.0,7,46,37,37.0
2025-02-03,42,TORREJÓN DE ARDOZ,prophet_30,real,9.0,12,138,42,42.0
2025-02-04,54,TORREJÓN DE ARDOZ,prophet_30,real,9.0,0,0,54,54.0
2025-02-05,59,TORREJÓN DE ARDOZ,prophet_30,real,9.0,10,103,59,59.0
2025-02-06,76,TORREJÓN DE ARDOZ,prophet_30,real,9.0,10,97,76,76.0
2025-02-07,70,TORREJÓN DE ARDOZ,prophet_30,real,9.0,10,93,70,70.0
2025-02-08,39,TORREJÓN DE ARDOZ,prophet_30,real,9.0,6,37,39,39.0
2025-02-09,47,TORREJÓN DE ARDOZ,prophet_30,real,9.0,10,92,47,47.0
2025-02-10,66,TORREJÓN DE ARDOZ,prophet_30,real,9.0,2,4,66,66.0
2025-02-11,39,TORREJÓN DE ARDOZ,prophet_30,real,9.0,12,135,39,39.0
2025-02-12,34,TORREJÓN DE ARDOZ,prophet_30,real,9.0,11,128,34,34.0
2025-02-13,57,TORREJÓN DE ARDOZ,prophet_30,real,9.0,0,0,57,57.0
2025-02-14,81,TORREJÓN DE ARDOZ,prophet_30,real,9.0,13,180,81,81.0
2025-02-15,50,TORREJÓN DE ARDOZ,prophet_30,real,9.0,2,4,50,50.0
2025-02-16,51,TORREJÓN DE ARDOZ,prophet_30,real,9.0,3,9,51,51.0
2025-02-17,47,TORREJÓN DE ARDOZ,prophet_30,real,9.0,3,11,47,47.0
2025-02-18,62,TORREJÓN DE ARDOZ,prophet_30,real,9.0,5,30,62,62.0
2025-02-19,91,TORREJÓN DE ARDOZ,prophet_30,real,9.0,3,7,91,91.0
2025-02-20,51,TORREJÓN DE ARDOZ,prophet_30,real,9.0,8,63,51,51.0
2025-02-21,69,TORREJÓN DE ARDOZ,prophet_30,real,9.0,9,79,69,69.0
2025-02-22,33,TORREJÓN DE ARDOZ,prophet_30,real,9.0,2,6,33,33.0
2025-02-23,42,TORREJÓN DE ARDOZ,prophet_30,real,9.0,5,28,42,42.0
2025-02-24,42,TORREJÓN DE ARDOZ,prophet_30,real,9.0,6,33,42,42.0
2025-02-25,33,TORREJÓN DE ARDOZ,prophet_30,real,9.0,1,1,33,33.0
2025-02-26,52,TORREJÓN DE ARDOZ,prophet_30,real,9.0,4,15,52,52.0
2025-02-27,69,TORREJÓN DE ARDOZ,prophet_30,real,9.0,8,59,69,69.0
2025-02-28,39,TORREJÓN DE ARDOZ,prophet_30,real,9.0,9,74,39,39.0
2025-03-01,62,TORREJÓN DE ARDOZ,prophet_30,predicción,1.0,1,1,63,66.0
2025-03-02,60,TORREJÓN DE ARDOZ,prophet_30,predicción,1.0,1,1,61,63.0
2025-03-03,62,TORREJÓN DE ARDOZ,prophet_30,predicción,16.0,16,256,46,59.0
2025-03-04,56,TORREJÓN DE ARDOZ,prophet_30,predicción,8.0,8,64,48,64.0
2025-03-05,54,TORREJÓN DE ARDOZ,prophet_30,predicción,9.0,9,81,45,57.0
2025-03-06,64,TORREJÓN DE ARDOZ,prophet_30,predicción,10.0,10,100,54,62.0
2025-03-07,59,TORREJÓN DE ARDOZ,prophet_30,predicción,3.0,3,9,56,57.0
2025-03-08,61,TORREJÓN DE ARDOZ,prophet_30,predicción,18.0,18,324,79,
2025-03-09,65,TORREJÓN DE ARDOZ,prophet_30,predicción,2.0,2,4,67,
2025-03-10,66,TORREJÓN DE ARDOZ,prophet_30,predicción,2.0,2,4,64,
2025-03-11,70,TORREJÓN DE ARDOZ,prophet_30,predicción,19.0,19,361,51,
2025-03-12,64,TORREJÓN DE ARDOZ,prophet_30,predicción,24.0,24,576,40,
2025-03-13,60,TORREJÓN DE ARDOZ,prophet_30,predicción,1.0,1,1,59,
2025-03-14,59,TORREJÓN DE ARDOZ,prophet_30,predicción,16.0,16,256,75,
2025-03-15,69,TORREJÓN DE ARDOZ,prophet_30,predicción,17.0,17,289,52,
2025-03-16,61,TORREJÓN DE ARDOZ,prophet_30,predicción,2.0,2,4,63,
2025-03-17,67,TORREJÓN DE ARDOZ,prophet_30,predicción,25.0,25,625,42,
2025-03-18,62,TORREJÓN DE ARDOZ,prophet_30,predicción,2.0,2,4,64,
2025-03-19,59,TORREJÓN DE ARDOZ,prophet_30,predicción,17.0,17,289,76,
2025-03-20,61,TORREJÓN DE ARDOZ,prophet_30,predicción,14.0,14,196,75,
2025-03-21,65,TORREJÓN DE ARDOZ,prophet_30,predicción,14.0,14,196,79,
2025-03-22,62,TORREJÓN DE ARDOZ,prophet_30,predicción,15.0,15,225,77,
2025-03-23,65,TORREJÓN DE ARDOZ,prophet_30,predicción,3.0,3,9,68,
2025-03-24,65,TORREJÓN DE ARDOZ,prophet_30,predicción,20.0,20,400,45,
2025-03-25,61,TORREJÓN DE ARDOZ,prophet_30,predicción,0.0,0,0,61,
2025-03-26,65,TORREJÓN DE ARDOZ,prophet_30,predicción,7.0,7,49,58,
2025-03-27,54,TORREJÓN DE ARDOZ,prophet_30,predicción,14.0,14,196,68,
2025-03-28,62,TORREJÓN DE ARDOZ,prophet_30,predicción,3.0,3,9,65,
2025-03-29,58,TORREJÓN DE ARDOZ,prophet_30,predicción,13.0,13,169,71,
2025-03-30,67,TORREJÓN DE ARDOZ,prophet_30,predicción,3.0,3,9,70,
2025-01-01,207,VALDEMORO,prophet_30,real,10.0,27,707,207,207.0
2025-01-02,77,VALDEMORO,prophet_30,real,10.0,4,18,77,77.0
2025-01-03,50,VALDEMORO,prophet_30,real,10.0,15,223,50,50.0
2025-01-04,85,VALDEMORO,prophet_30,real,10.0,6,40,85,85.0
2025-01-05,79,VALDEMORO,prophet_30,real,10.0,15,211,79,79.0
2025-01-06,33,VALDEMORO,prophet_30,real,10.0,2,4,33,33.0
2025-01-07,31,VALDEMORO,prophet_30,real,10.0,5,28,31,31.0
2025-01-08,32,VALDEMORO,prophet_30,real,10.0,6,36,32,32.0
2025-01-09,27,VALDEMORO,prophet_30,real,10.0,4,17,27,27.0
2025-01-10,28,VALDEMORO,prophet_30,real,10.0,12,140,28,28.0
2025-01-11,42,VALDEMORO,prophet_30,real,10.0,3,11,42,42.0
2025-01-12,45,VALDEMORO,prophet_30,real,10.0,4,20,45,45.0
2025-01-13,76,VALDEMORO,prophet_30,real,10.0,2,3,76,76.0
2025-01-14,63,VALDEMORO,prophet_30,real,10.0,0,0,63,63.0
2025-01-15,94,VALDEMORO,prophet_30,real,10.0,12,140,94,94.0
2025-01-16,84,VALDEMORO,prophet_30,real,10.0,5,25,84,84.0
2025-01-17,81,VALDEMORO,prophet_30,real,10.0,6,41,81,81.0
2025-01-18,98,VALDEMORO,prophet_30,real,10.0,6,36,98,98.0
2025-01-19,85,VALDEMORO,prophet_30,real,10.0,6,40,85,85.0
2025-01-20,57,VALDEMORO,prophet_30,real,10.0,3,10,57,57.0
2025-01-21,37,VALDEMORO,prophet_30,real,10.0,9,90,37,37.0
2025-01-22,31,VALDEMORO,prophet_30,real,10.0,7,45,31,31.0
2025-01-23,52,VALDEMORO,prophet_30,real,10.0,8,57,52,52.0
2025-01-24,31,VALDEMORO,prophet_30,real,10.0,12,155,31,31.0
2025-01-25,29,VALDEMORO,prophet_30,real,10.0,10,107,29,29.0
2025-01-26,25,VALDEMORO,prophet_30,real,10.0,9,84,25,25.0
2025-01-27,34,VALDEMORO,prophet_30,real,10.0,8,61,34,34.0
2025-01-28,51,VALDEMORO,prophet_30,real,10.0,10,105,51,51.0
2025-01-29,76,VALDEMORO,prophet_30,real,10.0,21,433,76,76.0
2025-01-30,34,VALDEMORO,prophet_30,real,10.0,9,86,34,34.0
2025-01-31,82,VALDEMORO,prophet_30,real,10.0,4,16,82,82.0
2025-02-01,90,VALDEMORO,prophet_30,real,10.0,11,112,90,90.0
2025-02-02,85,VALDEMORO,prophet_30,real,10.0,13,176,85,85.0
2025-02-03,91,VALDEMORO,prophet_30,real,10.0,6,40,91,91.0
2025-02-04,87,VALDEMORO,prophet_30,real,10.0,1,2,87,87.0
2025-02-05,82,VALDEMORO,prophet_30,real,10.0,6,42,82,82.0
2025-02-06,93,VALDEMORO,prophet_30,real,10.0,0,0,93,93.0
2025-02-07,87,VALDEMORO,prophet_30,real,10.0,7,45,87,87.0
2025-02-08,51,VALDEMORO,prophet_30,real,10.0,5,23,51,51.0
2025-02-09,81,VALDEMORO,prophet_30,real,10.0,3,10,81,81.0
2025-02-10,78,VALDEMORO,prophet_30,real,10.0,7,48,78,78.0
2025-02-11,63,VALDEMORO,prophet_30,real,10.0,7,44,63,63.0
2025-02-12,34,VALDEMORO,prophet_30,real,10.0,2,3,34,34.0
2025-02-13,69,VALDEMORO,prophet_30,real,10.0,6,40,69,69.0
2025-02-14,60,VALDEMORO,prophet_30,real,10.0,13,175,60,60.0
2025-02-15,91,VALDEMORO,prophet_30,real,10.0,0,0,91,91.0
2025-02-16,82,VALDEMORO,prophet_30,real,10.0,9,90,82,82.0
2025-02-17,77,VALDEMORO,prophet_30,real,10.0,10,98,77,77.0
2025-02-18,83,VALDEMORO,prophet_30,real,10.0,4,19,83,83.0
2025-02-19,78,VALDEMORO,prophet_30,real,10.0,4,14,78,78.0
2025-02-20,75,VALDEMORO,prophet_30,real,10.0,1,1,75,75.0
2025-02-21,44,VALDEMORO,prophet_30,real,10.0,13,179,44,44.0
2025-02-22,35,VALDEMORO,prophet_30,real,10.0,12,149,35,35.0
2025-02-23,69,VALDEMORO,prophet_30,real,10.0,9,74,69,69.0
2025-02-24,69,VALDEMORO,prophet_30,real,10.0,7,46,69,69.0
2025-02-25,33,VALDEMORO,prophet_30,real,10.0,5,28,33,33.0
2025-02-26,77,VALDEMORO,prophet_30,real,10.0,1,2,77,77.0
2025-02-27,83,VALDEMORO,prophet_30,real,10.0,1,1,83,83.0
2025-02-28,82,VALDEMORO,prophet_30,real,10.0,8,56,82,82.0
2025-03-01,55,VALDEMORO,prophet_30,predicción,2.0,2,4,57,58.0
2025-03-02,69,VALDEMORO,prophet_30,predicción,14.0,14,196,55,60.0
